"chat","yhat"
0,13.0485916597819
0,12.2347295886839
0,14.9902969194457
0,13.5217682715998
0,18.0173123491121
1,15.4483430948044
0,17.2248613061883
0,17.1275570616516
0,16.179263016822
0,12.7024457991023
1,15.3641286770679
0,13.3562968333596
0,13.9161802130516
0,10.9113484831179
0,12.5795644182419
0,13.6575256582067
0,9.31234503808288
1,15.3604310276284
0,13.0040483494845
0,15.1081791459115
0,14.0626519638225
0,10.3245092660803
0,14.7609217514573
0,12.0991080502346
0,10.4091041955385
0,13.1628945245046
1,16.1966942080111
0,13.501464574624
0,13.4726275493406
0,15.3735869048555
1,13.9854627505806
0,12.7376956159047
0,15.3045668297816
1,12.7986715408266
0,11.7751806959571
0,13.2758544661909
0,15.5380996507595
0,12.0898240999943
0,15.3967086802362
0,16.5993998351838
0,14.3550869411007
0,12.7564920848063
1,13.4195080435185
1,14.5690502113386
0,13.2032238552554
0,14.2469323546822
0,16.1026746987977
0,6.19659049146252
0,11.7616043281222
0,14.17641289626
0,13.5197145671402
0,12.7693829435585
0,14.8739951355561
0,13.6420772152946
0,9.80251095803103
0,16.2853053675235
0,10.5031761428516
0,13.244664303473
0,15.4678958463538
0,15.2868526900072
0,13.3144503928048
0,10.8412779159782
0,12.7006898436563
0,15.5600255943041
0,11.8023468047486
0,13.3479688733264
0,14.1604309559106
0,16.0806749702557
0,10.4076091779008
0,10.0883890243816
0,15.1271972226865
1,13.4039788848155
0,11.8650965537765
0,12.9241352010335
0,14.3359691810104
0,12.617943470646
0,16.52356303087
0,18.6840089343007
0,14.2876037964212
0,11.3319469100118
0,11.6418123102401
1,15.5757123498901
0,13.4297026212751
1,14.8950780282025
0,13.3347939676946
0,13.7563724443056
0,14.3936946722778
1,15.4131147314328
0,13.1209770129131
0,11.7689204827516
1,10.9073022323887
1,15.8779401918108
0,12.955167676333
0,12.32962333272
0,11.8618120579119
1,13.3588660582457
0,14.3722830731382
0,13.5554256682419
0,15.0236577544308
0,12.9037224382375
0,12.2789360312906
1,13.9202480409641
0,13.8804598555633
0,11.6218520179307
1,17.5036111139478
0,13.390712671039
0,14.2817236706125
0,13.3913093563669
0,14.7668745118453
1,13.9160018675319
0,12.5134552598494
0,11.9638969536379
0,12.1552299989249
0,11.8023959107292
0,11.4765845657412
1,15.4474877705385
1,13.3427813752731
0,12.4958008188152
0,12.7740949401411
1,14.3655020095694
1,15.5003048719708
0,11.7170207847371
0,13.3877446925199
0,13.9212494955399
0,12.6561632890643
0,11.8358029056834
0,13.1959617942677
0,14.2038360029865
0,15.8017156638512
0,12.2529830399806
0,14.5451451189548
1,11.4439936278866
0,12.4934060393837
0,13.4411651283774
0,11.2605350433528
0,13.9835382690586
0,14.9851572901714
0,13.3389519170271
0,13.088835946987
0,15.4764735356186
1,15.5136591811036
0,12.9763053267462
0,15.9390830518375
0,14.413858343018
1,12.7672393365869
0,14.7166584057885
0,13.3885102301522
1,13.0207666763887
1,15.6179977833274
0,15.2608993856475
0,16.996294551946
1,15.679785446132
1,18.8398531199769
0,14.7430507977211
1,12.8821619130954
0,11.8250042389258
0,14.4233350914608
0,14.2307867966286
1,14.4708316286699
0,14.029922036197
0,14.6139125797333
0,16.7605826929994
0,17.3210939894073
0,14.8741429165656
0,17.051861148856
0,8.14088739290647
0,16.3089436490281
0,15.8565454587667
0,13.4734111867796
0,14.6905145365291
0,16.2507179249675
0,12.7351186090574
0,15.1789628840227
1,13.1887812871399
0,18.5287213786041
1,12.1651617101423
0,15.8785175727929
0,8.66698315301411
1,16.8365029679661
0,14.5140781497906
0,11.3325735384547
0,15.3446324122368
0,16.5025549078601
1,15.1431670156916
0,16.7629517957799
0,14.8081756992003
0,13.6536554451345
1,14.506871092122
0,13.1942312873915
0,11.9235876537152
0,14.86193372247
1,14.3531298852653
0,16.8806179015123
0,14.8373658139329
0,13.5926095332559
0,13.465123578739
0,17.1063812315551
0,12.145628650322
0,14.4636521466958
0,14.034978148253
1,16.6877934492553
0,13.0041196879641
0,13.7218349725914
1,15.9147207002133
0,13.2705861833533
0,15.1133404748371
0,14.7797103059972
0,11.2539322153782
0,15.2937126997961
0,16.0545508832862
0,13.804818139496
0,12.5800500658251
0,12.8462940466552
0,15.72876935534
0,11.9276272896588
0,14.8781421343244
0,12.3550502112379
0,11.2929868331437
0,11.832821848238
0,13.9202149116981
0,15.4918242596467
0,16.5427120058501
0,15.9126752050287
0,12.5209439781135
0,14.5059926344005
0,12.3764107534418
0,13.487359440606
0,14.8018435014895
0,10.1277751698977
1,13.5171612659857
0,13.5029272763692
0,16.9215025616196
0,12.1629714749933
1,16.7766393261251
0,15.1945604851087
0,15.7768439372746
0,10.8917247107798
0,11.8702134733261
0,14.9787910787414
0,16.6317602369075
1,11.704855508701
0,14.9278954803112
0,14.8462220405205
0,13.7250335567642
1,13.6247476216507
0,13.2790381327186
0,14.6831028807249
0,15.1096493486607
0,15.071758589181
1,15.0275227761282
0,12.010730962109
0,14.1624596173424
0,13.2561012738195
0,11.3386352718265
0,12.7228918770908
0,13.567914992641
0,15.5930556352177
0,12.5627423543253
0,11.9043899866214
0,16.0557993551187
0,13.7203652479909
0,13.2440254812883
0,13.2655045839464
0,12.5717668734574
0,14.6401185074865
0,14.3530530890425
0,12.1714452645592
1,12.889029801986
0,13.9047637625109
0,16.7498389765912
0,14.6939475286912
0,13.1254970020475
0,14.7711346391505
0,13.9419714643047
0,14.7038511307363
0,13.1091089539325
0,11.3755103658558
0,13.382043984166
0,13.1786309359207
0,14.6240681042558
0,11.8632752314403
0,13.8443231731349
0,13.592768240753
0,13.08771987075
0,12.6827511024494
1,12.1532223541352
0,14.3202781826168
0,12.8459522678413
0,9.7689024256814
1,17.351417608418
0,13.9324665717541
1,16.4941402810757
0,13.2535502414945
0,12.3612743470066
0,14.1720990592279
0,14.7564936794827
1,14.7497539539078
0,13.6702687130289
0,13.1717734260123
1,12.3588746730692
0,10.1405553517083
0,13.9464899617892
0,13.201432951145
1,13.8404071026345
0,13.1034109746243
0,13.6729245624613
0,14.6461047608972
0,12.8514350856885
0,10.6698488086218
0,16.3407038751256
0,12.2771276488414
1,14.5063996021733
0,11.9692945572912
0,13.5410989878863
0,10.5761075535521
0,12.4639212230763
0,11.7718457491312
1,14.3299895239274
0,13.7582992047411
0,12.9646189426104
0,16.4404846648142
1,13.684148989099
0,13.3265106449534
0,11.150400016291
0,15.1430761034624
0,14.5926796173178
0,13.5570820132403
0,17.4249337961378
0,13.2534641605249
0,12.3698583519124
0,13.3896587635447
0,15.016462128949
0,14.0632227982837
0,14.852051727125
0,15.4238330787125
0,10.743630368422
0,10.4975924414149
1,12.5689597507472
0,11.8444088972353
0,14.9144039820682
1,15.0476846667551
0,12.0706510454808
0,14.848734360824
0,10.2755148112466
0,12.1283473243619
0,14.2940712946968
0,13.5483076652504
0,15.1884821366014
0,16.3051895288484
0,13.5696594007309
0,12.8397252446939
0,13.0535906118355
0,14.2330682498894
0,15.7473331198507
0,14.8357788671324
0,15.5067707666345
0,12.4410331755179
0,12.9620065792296
0,13.2024746398995
0,12.6213488258648
0,12.5286012641636
0,12.9438483061388
0,12.8184152378251
0,13.2057852354895
0,10.079128498644
1,13.8814908603488
0,12.7198774508167
1,14.1864140974734
0,14.7040369175051
0,14.0908889298314
0,11.6050893189864
0,15.7859426445092
0,15.1503172982369
0,12.2234597134131
0,11.7009824968427
0,14.6936309690521
0,13.439984917848
1,12.6114193740259
0,10.8065352878669
0,11.1867511822768
0,8.95815520087616
0,11.4449754466106
0,9.28366080029154
0,13.5068303779501
0,15.5003054366558
0,12.0042055524126
0,13.0719460650013
0,14.8237739719778
0,14.3095679880103
0,15.2199865688272
1,15.5558475720527
0,12.3293668892603
0,11.1538548893183
0,10.2059114757033
0,15.2344131937579
0,14.0510192020829
1,13.6730325411916
0,9.98221697911801
0,12.7331828415869
1,12.5291147641153
0,14.5771417055538
0,12.0858088457652
0,13.3998525108911
0,13.7541623396125
0,12.1727023431296
0,16.0203575146792
0,8.42914793474482
1,16.0703255013717
0,16.2140037699351
1,16.6090091500262
0,12.4139628413757
0,10.2104863268021
0,15.2862484939377
0,13.6579788799095
0,9.54307197710079
1,16.9190181455836
1,16.1890191603072
0,12.2326171713595
0,14.5637271332826
0,12.2318621526389
0,11.9247808078191
1,15.1296743911591
0,12.9382897228845
0,13.8987379245753
0,15.3413844471932
0,14.6982647752525
0,15.3717268656483
0,15.0489231957636
1,14.5897844053741
0,17.7969201023084
0,14.2508940792668
0,14.4329539494182
0,13.403590410809
0,13.1507472082646
0,10.4682384847284
0,16.1404423434768
0,10.6323423474292
0,14.5147124710627
0,11.6751147221267
0,14.0225029092313
0,15.0154643534508
0,12.2769378623916
0,13.4493236359079
0,14.3777783876476
0,12.2750566713544
0,12.8641650577698
0,12.0256888683154
0,10.8170820318958
0,12.5333307620099
0,13.6130325027191
0,14.61809284872
1,13.6661966417263
0,13.1136780461928
0,10.7573484087606
0,10.205705473999
0,13.303243959959
0,15.6281343015213
1,15.3650904945462
0,15.0979880814331
1,13.9858183678629
0,13.0514813303245
0,12.0182687936789
0,14.7344383767529
0,13.1209548457563
0,14.871003208719
0,10.2313218794135
0,13.4864714104164
1,15.0705928755401
1,14.4137895575631
0,12.6353891460002
0,15.5562939809682
0,12.5095802138303
0,13.729170099345
0,12.5796550326426
0,11.7487835101357
0,12.8872446583639
0,13.4075948435157
0,11.1372655200858
1,12.8093337074477
0,16.0194164078439
0,15.5736277085577
0,13.1555770155847
0,14.9903685513546
0,9.82586526588353
1,16.868345647224
0,17.3392433132757
0,12.9548751142488
1,13.7077392267028
0,11.6826635431852
0,15.3285073137378
1,14.1569137988554
0,11.8238329217191
0,10.4079109518527
0,10.9581290708976
0,13.9891265690015
0,10.172612108943
0,16.382085147357
0,14.9136422538795
0,9.90344501342677
0,12.5413357552875
0,13.5658752296696
0,15.4736535465678
0,12.8543145885706
0,15.4204882199087
1,13.8752886262497
0,12.7516849391154
0,15.5780203438574
0,11.2580335818318
0,12.4898887039961
0,17.2645913775266
0,11.9859531464033
0,13.5877812355439
0,14.5700801217293
0,14.3330389310948
0,13.5341201323973
0,14.6377995941759
1,18.1217022629294
1,13.0034427021283
0,11.8060100317717
1,15.4959117142322
0,12.8279278253931
1,15.6402895787053
0,14.5248974601518
0,13.0736826806436
0,14.0680454179261
0,13.0686313215773
0,14.8783581153821
0,15.4270982240215
1,15.0094431046128
0,14.1701096566963
0,13.9127600235695
0,14.6663036669111
0,12.6933670799568
0,16.1292815797668
0,14.2707726630677
0,11.3922462527751
1,13.79138661068
0,13.7236796366414
1,11.3223347992332
0,12.9754891479611
0,17.3672501308172
0,16.5204106768817
0,16.4041241700132
0,8.23393174432507
0,12.7038234545659
0,13.9319424253493
0,14.796036463514
0,14.9497598762093
0,11.0887539979676
0,11.0868679435943
0,13.2587106881461
0,13.1938875155454
0,13.1695055975418
0,13.5327755964191
0,14.9716007088896
0,14.4602888685104
0,12.5251977683369
0,15.4962685473836
0,10.7657576687731
0,15.4235142571349
0,12.1365366866248
1,16.1011490672002
0,12.799374726577
0,12.9601238604573
0,13.9158275559239
0,12.7305048111495
0,11.1529723146833
0,14.6413288549836
1,15.6428832014651
0,11.0434841671071
0,14.7240962325547
0,14.2762376759387
0,12.989356008116
1,13.2104725782437
0,11.616165437571
1,12.8612175268248
0,12.6949536937176
1,16.3422011421465
0,15.7742530881035
0,10.9807086890696
0,13.2927595352841
0,12.3817082767734
0,16.3837807030599
0,13.7761812428065
0,13.4242144840832
0,12.4180498226857
1,15.2478287664243
0,14.9186641676091
0,14.2079183719846
0,13.8253826058028
0,14.3686274556648
0,13.6950164935809
0,16.1099640986276
1,11.4439702782003
0,14.0372895320592
